filename,file_size,file_attributes,region_count,region_id,region_shape_attributes
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_6.png,94062,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_15.png,106228,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_15.png,106228,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_15.png,106228,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_15.png,106228,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_15.png,106228,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_15.png,106228,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_15.png,106228,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_15.png,106228,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_23.png,104632,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_23.png,104632,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_23.png,104632,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_23.png,104632,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_23.png,104632,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_23.png,104632,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_23.png,104632,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_23.png,104632,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_24.png,102457,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_24.png,102457,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_24.png,102457,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_24.png,102457,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_24.png,102457,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_24.png,102457,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_24.png,102457,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_24.png,102457,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_27.png,104970,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_27.png,104970,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_27.png,104970,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_27.png,104970,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_27.png,104970,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_27.png,104970,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_27.png,104970,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_27.png,104970,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_30.png,104346,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_30.png,104346,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_30.png,104346,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_30.png,104346,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_30.png,104346,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_30.png,104346,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_30.png,104346,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_30.png,104346,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_39.png,103952,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_39.png,103952,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_39.png,103952,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_39.png,103952,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_39.png,103952,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_39.png,103952,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_39.png,103952,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_39.png,103952,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_6.png,101006,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_6.png,101006,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_6.png,101006,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_6.png,101006,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_6.png,101006,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_6.png,101006,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_6.png,101006,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_122735_KYOCERA_MODEL_103ZZG0002_200Pa_s_A_V_cell_6.png,101006,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_15.png,107264,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_15.png,107264,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_15.png,107264,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_15.png,107264,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_15.png,107264,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_15.png,107264,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_15.png,107264,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_15.png,107264,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_23.png,105799,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_23.png,105799,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_23.png,105799,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_23.png,105799,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_23.png,105799,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_23.png,105799,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_23.png,105799,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_23.png,105799,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_24.png,104268,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_24.png,104268,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_24.png,104268,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_24.png,104268,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_24.png,104268,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_24.png,104268,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_24.png,104268,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_24.png,104268,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_27.png,108100,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_27.png,108100,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_27.png,108100,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_27.png,108100,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_27.png,108100,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_27.png,108100,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_27.png,108100,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_27.png,108100,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_30.png,106456,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_30.png,106456,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_30.png,106456,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_30.png,106456,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_30.png,106456,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_30.png,106456,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_30.png,106456,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_30.png,106456,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_39.png,105099,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_39.png,105099,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_39.png,105099,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_39.png,105099,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_39.png,105099,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_39.png,105099,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_39.png,105099,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_39.png,105099,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_5.png,102272,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_5.png,102272,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_5.png,102272,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_5.png,102272,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_5.png,102272,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_5.png,102272,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_5.png,102272,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_5.png,102272,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_50.png,104658,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_50.png,104658,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_50.png,104658,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_50.png,104658,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_50.png,104658,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_50.png,104658,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_50.png,104658,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_50.png,104658,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_51.png,107595,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_51.png,107595,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_51.png,107595,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_51.png,107595,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_51.png,107595,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_51.png,107595,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_51.png,107595,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_51.png,107595,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_123027_KYOCERA_MODEL_103ZZG0002_600Pa_s_A_V_cell_52.png,106977,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
